id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1243746010729345025,1243746010729345025,2020-03-28 03:45:31 UTC,2020-03-28,03:45:31,+0000,1004698748709003264,the_kashi,the_kashi,,Hats off to all workers at @Coles and @woolworths who are working with full efficiency to keep the stocks updated! Thank you mates! #covid19australia #australialockdown #Australia #Coles #Woolworths,en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}, {'screen_name': 'woolworths', 'name': 'woolworths', 'id': '15590888'}]",[],[],0,0,0,"['covid19australia', 'australialockdown', 'australia', 'coles', 'woolworths']",[],https://twitter.com/the_kashi/status/1243746010729345025,False,,0,,,,,,,,[],,,,
1243741894921748481,1243690043807424512,2020-03-28 03:29:10 UTC,2020-03-28,03:29:10,+0000,400312531,agperiurban,🐧📣 Lisa Brassington 💚,,"@penfreshorganic @DanielAndrewsMP @JaclynSymes @farmer_dj @Coles @woolworths @ALDIAustralia @NationalFarmers @abcmelbourne @GuardianAus @KathSully @theweeklytimes @Warwick_Long @ABCRural @CostasGarden @VicFarmers @Raf_Epstein @MornPenShire Hopefully @acccgovau &amp; @consumervic will investigate the removal of access to an essential service? plus lack of enforcement for all indoor food markets, ie #Coles, #Woolworths, #Aldi to separate food shelves &amp; aisles by 8.5m, plus ensuring customers can shop in a 4m2 safe zone?  https://t.co/uVdboxrME1",en,"[{'screen_name': 'acccgovau', 'name': 'accc', 'id': '85981898'}, {'screen_name': 'consumervic', 'name': 'consumer affairs victoria', 'id': '93799915'}]",[],['https://pbs.twimg.com/media/EUKop9lUYAQxTci.jpg'],1,1,2,"['coles', 'woolworths', 'aldi']",[],https://twitter.com/AgPeriUrban/status/1243741894921748481,False,,1,https://pbs.twimg.com/media/EUKop9lUYAQxTci.jpg,,,,,,,"[{'screen_name': 'penfreshorganic', 'name': 'Wayne Shields', 'id': '288048058'}, {'screen_name': 'DanielAndrewsMP', 'name': 'Dan Andrews', 'id': '228535666'}, {'screen_name': 'JaclynSymes', 'name': 'Jaclyn Symes', 'id': '3002644129'}, {'screen_name': 'farmer_dj', 'name': 'David Jochinke', 'id': '389227822'}, {'screen_name': 'Coles', 'name': 'Coles Supermarkets', 'id': '29938031'}, {'screen_name': 'woolworths', 'name': 'Woolworths', 'id': '15590888'}, {'screen_name': 'ALDIAustralia', 'name': 'ALDI Australia', 'id': '23024272'}, {'screen_name': 'NationalFarmers', 'name': ""National Farmers' Federation"", 'id': '321841033'}, {'screen_name': 'abcmelbourne', 'name': 'ABC Melbourne', 'id': '16093222'}, {'screen_name': 'GuardianAus', 'name': 'Guardian Australia', 'id': '1092378031'}, {'screen_name': 'KathSully', 'name': 'Kath Sullivan', 'id': '72223401'}, {'screen_name': 'theweeklytimes', 'name': 'The Weekly Times', 'id': '116142622'}, {'screen_name': 'Warwick_Long', 'name': 'Warwick Long', 'id': '215849042'}, {'screen_name': 'ABCRural', 'name': 'ABC Rural', 'id': '19937197'}, {'screen_name': 'CostasGarden', 'name': 'Costa Georgiadis', 'id': '534993724'}, {'screen_name': 'VicFarmers', 'name': 'Victorian Farmers Federation (VFF)', 'id': '60771619'}, {'screen_name': 'Raf_Epstein', 'name': 'Rafael Epstein', 'id': '209415989'}, {'screen_name': 'MornPenShire', 'name': 'Mornington Peninsula', 'id': '979715809'}]",,,,
1243730694787878914,1243730694787878914,2020-03-28 02:44:39 UTC,2020-03-28,02:44:39,+0000,15238023,saltmarsh,saltmarsh,,"@Coles you really need to be cracking down on social distancing in store better. Just went to Coles Footscray and it’s a madhouse. Whole families cruising around bumping into people, kids running rampant. Seriously bad. #Covid_19australia #coronavirusau #Coles #SocialDistancing",en,[],[],[],11,16,47,"['covid_19australia', 'coronavirusau', 'coles', 'socialdistancing']",[],https://twitter.com/saltmarsh/status/1243730694787878914,False,,0,,,,,,,,[],,,,
1243686635704692737,1243686635704692737,2020-03-27 23:49:35 UTC,2020-03-27,23:49:35,+0000,22342784,wazzzzaa,warren,,"Be considerate to the new @Coles checkout workers.. clearly they have been placed into the deep end or asked to step up from other duties.. when they ask ""are these pink ladies or ""what mushrooms are these"" smile and help them out #coles #shopping #coronavirusaustralia",en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}]",[],[],2,22,103,"['coles', 'shopping', 'coronavirusaustralia']",[],https://twitter.com/wazzzzaa/status/1243686635704692737,False,,0,,,,,,,,[],,,,
1243682826798551042,1243666659040092160,2020-03-27 23:34:27 UTC,2020-03-27,23:34:27,+0000,1928834773,sweetcandie43,candy,,"@sunriseon7 @Coles What #safetyrules the only safety rule I saw at a #coles was a line up and clean your #trolleys,  when you go to #Woolworths #stclair #apart from seeing them #santising your #trolleys,  #sanitisers around the #centre #greenmats to stand in line,  stuck down #mtdruitt bad",en,[],[],[],0,0,0,"['safetyrules', 'coles', 'trolleys', 'woolworths', 'stclair', 'apart', 'santising', 'trolleys', 'sanitisers', 'centre', 'greenmats', 'mtdruitt']",[],https://twitter.com/sweetcandie43/status/1243682826798551042,False,,0,,,,,,,,"[{'screen_name': 'sunriseon7', 'name': 'Sunrise', 'id': '18753424'}, {'screen_name': 'Coles', 'name': 'Coles Supermarkets', 'id': '29938031'}]",,,,
1243658980242710530,1243658980242710530,2020-03-27 21:59:41 UTC,2020-03-27,21:59:41,+0000,319371226,cakebiscuit2011,Craig Clarke,,"Saw Matt from @coles on @sunriseon7 talk about taking on another 5000 jobs. PLEASE put it out there that in light of @myer putting off 10,000 staff, as both belong to the #colesgroup can't they be placed into roles in #coles #covid19australia #myer #sunrise #channel7 #stevencain",en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}, {'screen_name': 'sunriseon7', 'name': 'sunrise', 'id': '18753424'}, {'screen_name': 'myer', 'name': 'myer', 'id': '153647786'}]",[],[],1,0,0,"['colesgroup', 'coles', 'covid19australia', 'myer', 'sunrise', 'channel7', 'stevencain']",[],https://twitter.com/CakeBiscuit2011/status/1243658980242710530,False,,0,,,,,,,,[],,,,
1243331837826437122,1243331837826437122,2020-03-27 00:19:44 UTC,2020-03-27,00:19:44,+0000,1057298959,svm_sarah,SVM,,Hey @Coles if you’re going to have security guards patrolling your stores please make sure they’re not  perverts like the creep today. Thanks ☠️☠️☠️ #coles #coronavirusaustralia #coronavirus,en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}]",[],[],2,0,0,"['coles', 'coronavirusaustralia', 'coronavirus']",[],https://twitter.com/svm_sarah/status/1243331837826437122,False,,0,,,,,,,,[],,,,
1243081618132107264,1243081618132107264,2020-03-26 07:45:27 UTC,2020-03-26,07:45:27,+0000,726691680666025985,in_buff1,Aussie ArmCherry,,2/ You’re actually endangering their lives aswell as the thousands of people they’re in contact with EVERY SINGLE DAY. Please act immediately. #pandemic #protecteachother #Coles #Woolworths #Aldi @Coles @woolworths @ALDIAustralia,en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}, {'screen_name': 'woolworths', 'name': 'woolworths', 'id': '15590888'}, {'screen_name': 'aldiaustralia', 'name': 'aldi australia', 'id': '23024272'}]",[],[],0,0,0,"['pandemic', 'protecteachother', 'coles', 'woolworths', 'aldi']",[],https://twitter.com/in_buff1/status/1243081618132107264,False,,0,,,,,,,,[],,,,
1243065313412788224,1242581701777186816,2020-03-26 06:40:40 UTC,2020-03-26,06:40:40,+0000,2545160880,richard_jayne,🕯Jayne Power 🌏🕊💖,,@tobedecided55 @ttmelbz @Menace_Bunny @woolworths @Coles Where is this happening? We’re in the Highlands NSW &amp; deliveries ok so far Promised priority service hasn’t materialised. #Woolworths #Coles #HomeDelivery #COVID19au,en,[],[],[],1,0,0,"['woolworths', 'coles', 'homedelivery', 'covid19au']",[],https://twitter.com/richard_jayne/status/1243065313412788224,False,,0,,,,,,,,"[{'screen_name': 'ttmelbz', 'name': 'ttmelbz', 'id': '1237066268617801731'}, {'screen_name': 'Menace_Bunny', 'name': 'Menace Bunny', 'id': '2371046102'}, {'screen_name': 'woolworths', 'name': 'Woolworths', 'id': '15590888'}, {'screen_name': 'Coles', 'name': 'Coles Supermarkets', 'id': '29938031'}]",,,,
1243043253068292096,1243043253068292096,2020-03-26 05:13:00 UTC,2020-03-26,05:13:00,+0000,25795054,iansmorrison,Ian Morrison,,I'm incredulous that at a time when people are on their knees and the supermarkets appear to be booming that @Coles seem to have dropped the number of line items they normally have on special. Tell me that isn’t true #Coles. #supermarkets #profiteering? #covid19 #MyGov,en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}]",[],[],1,0,0,"['coles', 'supermarkets', 'profiteering', 'covid19', 'mygov']",[],https://twitter.com/iansmorrison/status/1243043253068292096,False,,0,,,,,,,,[],,,,
1242967261456916481,1242967261456916481,2020-03-26 00:11:03 UTC,2020-03-26,00:11:03,+0000,4839034195,justin95652251,💧Intercultural,,@Coles hey coles ..what are you doing about staff asking a group af asians for ID last night at the wonthaggi store? #Coles,en,[],[],[],2,0,0,['coles'],[],https://twitter.com/justin95652251/status/1242967261456916481,False,,0,,,,,,,,[],,,,
1242775093417140231,1242775093417140231,2020-03-25 11:27:26 UTC,2020-03-25,11:27:26,+0000,54819773,rahullamoria,rahul lamoria,,Can @woolworths or @Coles look into online delivery for doctors/ health workers on priority basis  who doesn’t have time even to come in store during dedicated hours ? #covid19australia #COVIDー19 #Woolworths #coles,en,"[{'screen_name': 'woolworths', 'name': 'woolworths', 'id': '15590888'}, {'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}]",[],[],0,1,3,"['covid19australia', 'covidー19', 'woolworths', 'coles']",[],https://twitter.com/rahullamoria/status/1242775093417140231,False,,0,,,,,,,,[],,,,
1242751889407496194,1242719006219358209,2020-03-25 09:55:14 UTC,2020-03-25,09:55:14,+0000,4839034195,justin95652251,💧Intercultural,,@Coles hey #Coles wonthaggi... i didnt realise your security guard had powers to ask people to provide ID...i must have missed that legislation #auspol,en,[],[],[],1,0,0,"['coles', 'auspol']",[],https://twitter.com/justin95652251/status/1242751889407496194,False,,0,,,,,,,,"[{'screen_name': 'Coles', 'name': 'Coles Supermarkets', 'id': '29938031'}]",,,,
1242736530520588288,1242281205661233152,2020-03-25 08:54:12 UTC,2020-03-25,08:54:12,+0000,51307315,millyshooter,Mildred Shooter,,@Coles Seriously #coles &amp; #woollies what happened with the specials this week everything is full price just because some crazy people are making you rich we can’t all afford to get everything full prices 🤬,en,[],[],[],0,0,0,"['coles', 'woollies']",[],https://twitter.com/MillyShooter/status/1242736530520588288,False,,0,,,,,,,,"[{'screen_name': 'Coles', 'name': 'Coles Supermarkets', 'id': '29938031'}]",,,,
1242569447732170753,1242569447732170753,2020-03-24 21:50:16 UTC,2020-03-24,21:50:16,+0000,110548407,fieldsoflaura,Laura Fields,,Sort it out @Coles you shouldn't be playing music through your speakers you should be telling people on repeat to keep their 1.5m distance. One simple change could save lives #coles #coronavirus,en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}]",[],[],1,0,0,"['coles', 'coronavirus']",[],https://twitter.com/FieldsofLaura/status/1242569447732170753,False,,0,,,,,,,,[],,,,
1242409537413337088,1242409537413337088,2020-03-24 11:14:51 UTC,2020-03-24,11:14:51,+0000,978230507346341889,becwallace88,Rebecca,,@Coles @woolworths Should set up a fund with the millions of dollars they’ve profited in the last couple of weeks to help small businesses that have had to close down #coles #Woolworths #COVID19Aus #COVIDー19 #coronavirus #coronavirus,en,"[{'screen_name': 'woolworths', 'name': 'woolworths', 'id': '15590888'}]",[],[],0,0,0,"['coles', 'woolworths', 'covid19aus', 'covidー19', 'coronavirus', 'coronavirus']",[],https://twitter.com/becwallace88/status/1242409537413337088,False,,0,,,,,,,,[],,,,
1242373711665041409,1242373711665041409,2020-03-24 08:52:29 UTC,2020-03-24,08:52:29,+0000,69546188,ty_buchanan,📱⭐Ty Buchanan⭐🌊,,"#Businesses in #Australia do not realize that is #illegal to refuse to accept cash payment. #Coles, #Woolworths, #IGA should note this.  @Coles @woolworths @igaAustralia",en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}, {'screen_name': 'woolworths', 'name': 'woolworths', 'id': '15590888'}, {'screen_name': 'igaaustralia', 'name': 'iga australia', 'id': '1325759689'}]",[],[],0,0,0,"['businesses', 'australia', 'illegal', 'coles', 'woolworths', 'iga']",[],https://twitter.com/ty_buchanan/status/1242373711665041409,False,,0,,,,,,,,[],,,,
1242358637860773888,1242358637860773888,2020-03-24 07:52:35 UTC,2020-03-24,07:52:35,+0000,34233199,impalfa,Chris Kaey,,"Am I missing something here #Coles @Coles ? How can Liquor possibly be classified as ""Essential Services""? You mean to provide help to the alcoholics? Makes no sense to me anyway. #COVIDー19  https://t.co/AnEBGJ0zQa",en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}]",[],['https://pbs.twimg.com/media/ET2-lpDU4AEYu6i.jpg'],1,0,1,"['coles', 'covidー19']",[],https://twitter.com/Impalfa/status/1242358637860773888,False,,1,https://pbs.twimg.com/media/ET2-lpDU4AEYu6i.jpg,,,,,,,[],,,,
1242323668203532295,1242323668203532295,2020-03-24 05:33:38 UTC,2020-03-24,05:33:38,+0000,1011495744,timthomasjoseph,Tim Thomas Joseph,,Thank you @Coles for the special shopping hours for healthcare and essential services. Your insight to recognize the issue is commendable!!!  #Coles #COVIDー19 #COVID19 #ABC #Woolworths #Aldi  https://t.co/DE5MeGeA4B,en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}]",['https://www.9news.com.au/national/coronavirus-coles-to-dedicate-two-community-hour-shopping-period-to-emergency-services-and-healthcare-workers/1e55ebc0-d8e3-4ca1-adbc-709d83e92cc2'],[],0,0,0,"['coles', 'covidー19', 'covid19', 'abc', 'woolworths', 'aldi']",[],https://twitter.com/TimThomasJoseph/status/1242323668203532295,False,,0,,,,,,,,[],,,,
1242287019323043840,1242287019323043840,2020-03-24 03:08:00 UTC,2020-03-24,03:08:00,+0000,1225602448514936832,profconsumers,Associate Professor Jana Bowden,,Consumers need a good news story right now and Coles is delivering on that demonstrating community leadership and goodwill.   Together we are stronger.   #kindness #Coronaaustralia #coles @Coles #ausbiz #retail,en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}]",[],[],0,0,1,"['kindness', 'coronaaustralia', 'coles', 'ausbiz', 'retail']",[],https://twitter.com/ProfConsumers/status/1242287019323043840,False,https://twitter.com/Coles/status/1242281205661233152,0,,,,,,,,[],,,,
1242053941065428995,1242053941065428995,2020-03-23 11:41:50 UTC,2020-03-23,11:41:50,+0000,3900750314,faxes_yt,FAXES,,"@woolworths @Coles Hi, please stop making a fake persona to the public as ""helping the community"" when you're really marking up all the prices in your stores to make more money off of this situation. Thanks. #Coles #Woolworths #Ripoff",en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}]",[],[],0,0,0,"['coles', 'woolworths', 'ripoff']",[],https://twitter.com/FAXES_YT/status/1242053941065428995,False,,0,,,,,,,,[],,,,
1241878135483727872,1241878135483727872,2020-03-23 00:03:15 UTC,2020-03-23,00:03:15,+0000,277940377,gordon_noble67,Gordon N,,"@Coles  #Coles Price gouging assholes. ""We're here to help"" - you missed the part about helping yourselves to our wallets during a crisis - you are nothing but a bunch of mongrels - and don't go blaming bush fires and other shit - Cauliflower wasn't bushfire affected! #Australia  https://t.co/cphV9XtbAs",en,[],[],['https://pbs.twimg.com/media/ETwJWBpUcAAwrqm.png'],0,0,0,"['coles', 'australia']",[],https://twitter.com/gordon_noble67/status/1241878135483727872,False,,1,https://pbs.twimg.com/media/ETwJWBpUcAAwrqm.png,,,,,,,[],,,,
1241877736441802753,1241877736441802753,2020-03-23 00:01:39 UTC,2020-03-23,00:01:39,+0000,277940377,gordon_noble67,Gordon N,,"@Coles  #Coles Price gouging assholes. ""We're here to help"" - you missed the part about helping yourselves to Australia's wallets during a crisis - you are nothing but a bunch of mongrels - and don't go blaming bush fires and other shit - Broccoli wasn't burnt down! #Australia  https://t.co/xmKnWlcOBC",en,[],[],['https://pbs.twimg.com/media/ETwJDt2UMAA8MCw.png'],0,1,1,"['coles', 'australia']",[],https://twitter.com/gordon_noble67/status/1241877736441802753,False,,1,https://pbs.twimg.com/media/ETwJDt2UMAA8MCw.png,,,,,,,[],,,,
1241877123532353536,1241877123532353536,2020-03-22 23:59:13 UTC,2020-03-22,23:59:13,+0000,277940377,gordon_noble67,Gordon N,,"@Coles #Coles Price gouging assholes. ""We're here to help"" - you missed the part about helping yourselves to Australia's wallets during a crisis - you are nothing but a bunch of mongrels - and don't go blaming bush fires and other shit - lettuces are in greenhouses! #Australia  https://t.co/mClPrlw7d3",en,[],[],['https://pbs.twimg.com/media/ETwInQZUcAIkUKl.png'],0,0,1,"['coles', 'australia']",[],https://twitter.com/gordon_noble67/status/1241877123532353536,False,,1,https://pbs.twimg.com/media/ETwInQZUcAIkUKl.png,,,,,,,[],,,,
1241848725309239297,1241848725309239297,2020-03-22 22:06:23 UTC,2020-03-22,22:06:23,+0000,35432557,kerrygoonie,Kerry,,Why don’t you introduce this @Coles @woolworths @asda @Tesco @Morrisons to stop the greedy hoarders? #Coles #Woolies #Asda #Tesco #Morrisons #Costco  https://t.co/NGb83o2RtQ,en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}, {'screen_name': 'woolworths', 'name': 'woolworths', 'id': '15590888'}, {'screen_name': 'asda', 'name': 'asda', 'id': '20123366'}, {'screen_name': 'tesco', 'name': 'tesco', 'id': '271986064'}, {'screen_name': 'morrisons', 'name': 'morrisons', 'id': '224168895'}]",[],['https://pbs.twimg.com/media/ETvu1HGU0AAA6WE.jpg'],0,0,0,"['coles', 'woolies', 'asda', 'tesco', 'morrisons', 'costco']",[],https://twitter.com/kerrygoonie/status/1241848725309239297,False,,1,https://pbs.twimg.com/media/ETvu1HGU0AAA6WE.jpg,,,,,,,[],,,,
1241652753148940288,1241652753148940288,2020-03-22 09:07:39 UTC,2020-03-22,09:07:39,+0000,130482071,kirsty112233,Kirsty Callander,,"@Coles your head office coles was not policing the distance rules today. People were pushing past and standing close. Also you checkout girls not a great look fingers in mouth, playing with hair then touching groceries. #coles #tooronga #checkout9",en,[],[],[],0,0,0,"['coles', 'tooronga', 'checkout9']",[],https://twitter.com/kirsty112233/status/1241652753148940288,False,,0,,,,,,,,[],,,,
1241616888888733697,1241616888888733697,2020-03-22 06:45:09 UTC,2020-03-22,06:45:09,+0000,400312531,agperiurban,🐧📣 Lisa Brassington 💚,,@sffAustralia MP Roy Butler requests response from @woolworths + @Coles re food for Regional &amp; Remote families.  #Coles will not be changing their policy for anyone;  #Woolworths prepared to investigate a solution for remote property owners.  #ColesNutureFund #ZeroHunger #ausag  https://t.co/j2Rf3T0ImB,en,"[{'screen_name': 'woolworths', 'name': 'woolworths', 'id': '15590888'}, {'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}]",[],"['https://pbs.twimg.com/media/ETsb8q5VAAAeTxz.jpg', 'https://pbs.twimg.com/media/ETsb9jbUEAIPN-W.jpg']",0,0,0,"['coles', 'woolworths', 'colesnuturefund', 'zerohunger', 'ausag']",[],https://twitter.com/AgPeriUrban/status/1241616888888733697,False,,1,https://pbs.twimg.com/media/ETsb8q5VAAAeTxz.jpg,,,,,,,[],,,,
1241607557631717379,1241607557631717379,2020-03-22 06:08:04 UTC,2020-03-22,06:08:04,+0000,2362304090,ic_sarles,Glenn Sarles,,@Coles my order on the 11-3-2020 payment taken out of my bank as of today still no delivery no contact from #coles what the hell is going on we live week to week and shop the same had to put off other bills to shop for food,en,[],[],[],0,0,0,['coles'],[],https://twitter.com/ic_sarles/status/1241607557631717379,False,,0,,,,,,,,[],,,,
1241594122273775616,1241594122273775616,2020-03-22 05:14:41 UTC,2020-03-22,05:14:41,+0000,22477825,mattsparks88,Matt,,Thank you serving me well. Over the years we fought through many great battles...  the loop da loop quest Trials of nature blast elements The rescue of the grand tip colander...  You are now in retirement @Coles bag #coles  https://t.co/4DoP5SKH0E,en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}]",[],['https://pbs.twimg.com/media/ETsHQXEUUAAuSy6.jpg'],0,0,1,['coles'],[],https://twitter.com/mattsparks88/status/1241594122273775616,False,,1,https://pbs.twimg.com/media/ETsHQXEUUAAuSy6.jpg,,,,,,,[],,,,
1241511046726053889,1241511046726053889,2020-03-21 23:44:34 UTC,2020-03-21,23:44:34,+0000,19688333,misbhaving,❣️A-N-D-R-E-A❣️,,"Hey @Coles, shouldn’t that be ‘Hoppy Easter’...? 😂😂 #lovethisbag #coles  https://t.co/4wSRnXP3to",en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}]",[],['https://pbs.twimg.com/media/ETq7tXOU0AAS4Gf.jpg'],0,0,0,"['lovethisbag', 'coles']",[],https://twitter.com/MisBHaving/status/1241511046726053889,False,,1,https://pbs.twimg.com/media/ETq7tXOU0AAS4Gf.jpg,,,,,,,[],,,,
1241461365400715265,1241461365400715265,2020-03-21 20:27:09 UTC,2020-03-21,20:27:09,+0000,19877174,cvzrd,Courtney Vizard,,Apparently social distancing goes out of the window when you need toilet paper... @WestfieldAU @Coles #Westfield #Coles #COVID19Aus  https://t.co/ncc4TM3uhH,en,"[{'screen_name': 'westfieldau', 'name': 'westfield', 'id': '401902237'}, {'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}]",[],['https://pbs.twimg.com/media/ETqOhxZUMAADrEv.jpg'],0,0,1,"['westfield', 'coles', 'covid19aus']",[],https://twitter.com/cvzrd/status/1241461365400715265,False,,1,https://pbs.twimg.com/media/ETqOhxZUMAADrEv.jpg,,,,,,,[],,,,
1241319925697765376,1241319925697765376,2020-03-21 11:05:07 UTC,2020-03-21,11:05:07,+0000,21358620,brizzyguy36,A1 Sunstruck Joker,,"Earlier today @woolworths and @Coles. So, yeh... 1 pack per customer not really working out either is it? #toiletpaper #panicbuying #coronavirus #coles #woolworths  https://t.co/nyks4iPLWY",en,"[{'screen_name': 'woolworths', 'name': 'woolworths', 'id': '15590888'}, {'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}]",[],"['https://pbs.twimg.com/media/EToN4T5UwAEpE-w.jpg', 'https://pbs.twimg.com/media/EToN4TzUUAAmIGQ.jpg', 'https://pbs.twimg.com/media/EToN4TwUUAExeyd.jpg', 'https://pbs.twimg.com/media/EToN4TxU4AAxX3N.jpg']",0,0,2,"['toiletpaper', 'panicbuying', 'coronavirus', 'coles', 'woolworths']",[],https://twitter.com/brizzyguy36/status/1241319925697765376,False,,1,https://pbs.twimg.com/media/EToN4T5UwAEpE-w.jpg,,,,,,,[],,,,
1241224352575569921,1241224352575569921,2020-03-21 04:45:21 UTC,2020-03-21,04:45:21,+0000,22730982,kevinbhealey,KenvinHealy,,"You know a lot of businesses are doing it tough, but others are killing the pig, food stores supermarkets etc, Gee I hope they pay the frontline staff some serious bonuses for turning up throughout this crisis.  #covid19australia  #Aldi  #coles @ALDIAustralia @coles @woolworths",en,"[{'screen_name': 'aldiaustralia', 'name': 'aldi australia', 'id': '23024272'}, {'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}, {'screen_name': 'woolworths', 'name': 'woolworths', 'id': '15590888'}]",[],[],0,0,0,"['covid19australia', 'aldi', 'coles']",[],https://twitter.com/kevinbhealey/status/1241224352575569921,False,,0,,,,,,,,[],,,,
1241220954472067072,1240022371374784513,2020-03-21 04:31:50 UTC,2020-03-21,04:31:50,+0000,1214740311865356288,villiagestory,carrol,,"@Coles After he called me a dog, he was unhelpful &amp;said it would be a dog act if I came back in to get what I needed for the week. I am in pain. I have a baby to provide for. It’s excruciatingly hard for me to get to the shops at the mo. Why does this guy work for you? #coles",en,[],[],[],0,0,0,['coles'],[],https://twitter.com/villiagestory/status/1241220954472067072,False,,0,,,,,,,,"[{'screen_name': 'Coles', 'name': 'Coles Supermarkets', 'id': '29938031'}]",,,,
1241159042883444736,1241159042883444736,2020-03-21 00:25:50 UTC,2020-03-21,00:25:50,+0000,1091258622,vitomattvm,vito m,,"I now refuse to shop at Coles, so happy to support a smaller local IGA. Only to be met with a disappointing sight. #Coles #IGAYarraville #Yarraville @Coles @igaAustralia @acccgovau",en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}, {'screen_name': 'igaaustralia', 'name': 'iga australia', 'id': '1325759689'}, {'screen_name': 'acccgovau', 'name': 'accc', 'id': '85981898'}]",[],[],1,0,0,"['coles', 'igayarraville', 'yarraville']",[],https://twitter.com/vitomattvm/status/1241159042883444736,False,,0,,,,,,,,[],,,,
1241141299237064704,1241138320803061760,2020-03-20 23:15:19 UTC,2020-03-20,23:15:19,+0000,1585802100,bordesleygreen,Bordesley Green,,@SandwellCare Any reason why you have used a photograph from Australia? Unless #coles have opened a West Midlands store and are charging in AUS$? @Coles @ExpressandStar  https://t.co/jV5my5tOnK,en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}, {'screen_name': 'expressandstar', 'name': 'express & star', 'id': '17159441'}]",[],"['https://pbs.twimg.com/media/ETlrbahXgAAzsnm.jpg', 'https://pbs.twimg.com/media/ETlrbaiXYAQ88ZF.jpg']",1,0,0,['coles'],[],https://twitter.com/bordesleygreen/status/1241141299237064704,False,,1,https://pbs.twimg.com/media/ETlrbahXgAAzsnm.jpg,,,,,,,"[{'screen_name': 'SandwellCare', 'name': 'Sandwell Care Services', 'id': '1191079971541962753'}]",,,,
1241116460673462273,1241116460673462273,2020-03-20 21:36:37 UTC,2020-03-20,21:36:37,+0000,4243365142,wikking1,Liberal,,@Coles reserve from 7 to 8 am for over 70s but do not enforce it and thus facilitate the spread of the Covid shit #COLES Less than 70 stay away before 8 !,en,[],[],[],0,0,0,['coles'],[],https://twitter.com/Wikking1/status/1241116460673462273,False,,0,,,,,,,,[],,,,
1240947311678599168,1240947311678599168,2020-03-20 10:24:29 UTC,2020-03-20,10:24:29,+0000,3456423913,grasshopper1812,Grass Hopper,,"Lucky to get a 9 pack of toilet paper for $12.99 in @Coles, Castle Hill, I guess even the supermarkets are raising their prices, table salt usually $0.90 got it today for $3.00. May be #Coles are not part of Team Australia. @woolies are not much better.",en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}, {'screen_name': 'woolies', 'name': 'woolies.etsy', 'id': '14937245'}]",[],[],8,31,51,['coles'],[],https://twitter.com/grasshopper1812/status/1240947311678599168,False,,0,,,,,,,,[],,,,
1240926246629814272,1240926246629814272,2020-03-20 09:00:47 UTC,2020-03-20,09:00:47,+0000,1152842890839617536,bestrecipes14,Speaking truth ONLY 👱‍♀️🇦🇺 😩🤧😷🤢,,Woolworths &amp; Coles are causing more stress &amp; pressure on the disabled who live on online delivery like me. Shame on you guys @Coles @woolworths #Coles #Woolworths #coronavirusau Even carers can’t get anything as they ain’t disabled plus there is nothing on the shelves,en,"[{'screen_name': 'coles', 'name': 'coles supermarkets', 'id': '29938031'}, {'screen_name': 'woolworths', 'name': 'woolworths', 'id': '15590888'}]",[],[],1,0,0,"['coles', 'woolworths', 'coronavirusau']",[],https://twitter.com/BestRecipes14/status/1240926246629814272,False,,0,,,,,,,,[],,,,
